CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
LA-014-1067,Confidence,Akindele,F,LA-014,3/1/1996,Engineer,Savings,1
FC-001-1015,Lawal,Shehu,M,FC-001,9/1/1984,Health Professional,Savings,1
LA-004-1193,Chisom,Okoro,F,LA-004,1/11/2000,Human Resources Specialist,Savings,1
LA-002-1045,Omobolanle,Oluwadamilola,M,LA-002,10/3/1985,Accountant,Current,1
KN-007-1156,Aliyu,Halima,F,KN-007,11/12/2000,Health Professional,Savings,0
LA-014-1204,Deborah,Adewale,M,LA-014,07/25/1992,Human Resources Specialist,Savings,1
EN-006-1041,Nnenna,Eze,M,EN-006,6/1/1984,Construction Worker,Current,1
LA-012-1056,Bertha,Adewumi,F,LA-012,03/16/2003,Human Resources Specialist,Savings,1
EN-002-1067,Chioma,Okpala,M,EN-002,04/17/1993,Mechanic,Current,1
LA-003-1170,Oluwatobiloba,Okafor,F,LA-003,8/9/1990,Trader,Savings,1
RI-001-1054,Amarachi,Ugochukwu,M,RI-001,02/19/1982,Accountant,Current,1
EN-007-1037,Ifeoma,Okpala,F,EN-007,04/20/1992,Lawyer,Current,1
KN-006-1149,Ahmed,Zara,M,KN-006,2/1/1987,Truck Driver,Savings,1
RI-003-1089,Oluwatoyin,Okoli,M,RI-003,03/22/1990,Welder,Savings,1
LA-010-1071,Chika,Oluwatoyin,M,LA-010,01/16/1984,Engineer,Savings,1
LA-012-1088,Nneoma,Nnaji,M,LA-012,02/18/1985,Manager,Current,1
FC-003-1023,Constance,Nwachukwu,F,FC-003,02/27/1985,Manager,Savings,1
LA-002-1026,Hakeem,Nkechi,F,LA-002,4/6/1991,Manager,Current,1
LA-015-1217,Edith,Obi,F,LA-015,07/26/1980,Human Resources Specialist,Current,1
EN-008-1092,Obinna,Ike,M,EN-008,10/21/1994,Marketing Executive,Savings,0
LA-008-1301,Cynthia,Oluwamayowa,F,LA-008,1/4/1999,Human Resources Specialist,Current,1
LA-006-1151,Cornelius,Amosun,M,LA-006,6/6/1995,Data Analyst,Savings,1
KN-003-1160,Rukayat,Fatima,M,KN-003,12/23/1998,Carpenter,Current,0
KN-001-1102,Khadija,Ali,M,KN-001,10/10/1994,Manager,Current,0
KN-007-1066,Ali,Yusuf,M,KN-007,02/18/1984,Carpenter,Savings,1
RI-007-1080,Ifeoma,Okafor,F,RI-007,03/24/1993,Trader,Current,1
RI-001-1126,Vivian,Adeyemo,F,RI-001,11/7/1992,Lawyer,Savings,0
EN-006-1026,Chukwuka,Onyia,M,EN-006,10/11/1992,Carpenter,Savings,1
RI-010-1083,Mary,Adeyemo,F,RI-010,3/8/1997,Engineer,Current,1
KN-006-1032,Khadija,Farouq,F,KN-006,2/11/1987,Lawyer,Savings,0
KN-004-1109,Shehu,Farouk,M,KN-004,12/4/1996,Trader,Current,1
KN-007-1017,Yusuf,Sani,F,KN-007,05/25/2005,Trader,Savings,0
EN-006-1082,Nnamdi,Ani,M,EN-006,10/8/1979,Engineer,Savings,0
LA-011-1097,Divine,Ekpoh,F,LA-011,03/13/1991,Manager,Savings,1
LA-002-1017,Oluwakanyinsola,Oluwakanyinsola,M,LA-002,09/25/2000,Mechanic,Savings,1
LA-001-1051,Ebiere,Okonkwo,F,LA-001,10/6/1998,Student,Savings,1
LA-003-1131,Caroline,Okorie,M,LA-003,11/16/1992,Construction Worker,Savings,0
LA-013-1079,Ayodeji,Adeleke,M,LA-013,05/19/1984,Mechanic,Current,1
LA-010-1222,Lekan,Oluwamayowa,M,LA-010,8/9/1991,Lawyer,Current,1
LA-009-1159,Ada,Rasaq,M,LA-009,3/12/1988,Electrician,Savings,1
EN-009-1030,Chidimma,Ibe,F,EN-009,4/1/1978,Health Professional,Savings,1
KN-010-1204,Bello,Abdulaziz,M,KN-010,2/4/1989,Farmer,Savings,1
EN-002-1079,Adaeze,Ekezie,M,EN-002,09/21/1993,Engineer,Savings,0
LA-003-1086,Comfort,Akinwale,M,LA-003,6/5/1986,Engineer,Current,1
EN-003-1036,Obumneme,Onwuka,F,EN-003,12/28/2004,Student,Savings,1
KN-009-1036,Adamu,Lawal,F,KN-009,01/14/1988,Human Resources Specialist,Current,1
KN-002-1244,Rabi,Ismaila,F,KN-002,12/4/2002,Student,Savings,1
KN-009-1103,Ali,Yakubu,F,KN-009,01/14/1995,Engineer,Savings,0
EN-002-1062,Emeka,Njoku,M,EN-002,6/7/1995,Human Resources Specialist,Savings,1
LA-002-1276,Dinah,Bankole,M,LA-002,3/12/2000,Accountant,Savings,1
KN-003-1188,Khadija,Fatima,F,KN-003,5/10/1999,Student,Savings,1
KN-007-1154,Ahmad,Tijjani,F,KN-007,09/17/1993,Lawyer,Savings,1
KN-004-1019,Khadija,Bala,M,KN-004,8/10/1995,Construction Worker,Savings,1
RI-002-1006,Nneka,Nduka,F,RI-002,11/24/1999,Engineer,Savings,1
RI-005-1008,Nnamdi,Okoli,M,RI-005,12/13/1990,Lawyer,Savings,1
LA-006-1098,Chinyere,Oladele,F,LA-006,04/17/1996,Health Professional,Savings,1
RI-008-1043,Austin,Nwosu,F,RI-008,4/3/1993,Data Analyst,Savings,1
RI-008-1006,Precious,Pepple,F,RI-008,8/4/1981,Human Resources Specialist,Savings,1
KN-006-1238,Aisha,Mariam,M,KN-006,04/28/1996,Lawyer,Savings,1
KN-010-1086,Abdulsalam,Farouq,F,KN-010,1/5/1990,Human Resources Specialist,Savings,1
KN-005-1188,Hauwa,Abdulkadir,F,KN-005,10/24/1998,Marketing Executive,Current,1
EN-005-1056,Kelechi,Onyekachi,F,EN-005,10/13/1995,Lawyer,Savings,0
KN-001-1178,Umaru,Maryam,M,KN-001,9/2/1998,Manager,Savings,1
LA-012-1180,Oluwamayowa,Oni,M,LA-012,11/25/1994,Data Analyst,Savings,1
RI-002-1018,Linda,Pepple,M,RI-002,12/2/1990,Truck Driver,Savings,0
RI-002-1092,Oladapo,Oluwole,M,RI-002,11/1/2008,Student,Savings,1
LA-011-1228,Chibueze,Adegoke,F,LA-011,9/1/1981,Human Resources Specialist,Savings,1
KN-008-1151,Abubakar,Ruqayya,M,KN-008,01/23/1981,Farmer,Savings,1
KN-010-1014,Amina,Adamu,F,KN-010,11/20/1986,Lawyer,Savings,1
RI-008-1068,Adaeze,Onwuka,F,RI-008,09/20/1980,Manager,Savings,1
RI-006-1011,Oluwakemi,Adeolu,F,RI-006,07/20/1987,Health Professional,Current,1
LA-013-1013,Ibukunoluwa,Fagbemi,F,LA-013,3/7/1990,Engineer,Current,1
LA-008-1197,Omololu,Okpara,M,LA-008,3/3/1992,Health Professional,Current,1
LA-014-1138,Ekene,Oluwatofunmi,F,LA-014,12/15/1991,Engineer,Current,1
LA-015-1249,Oluwagbemiga,Okpara,F,LA-015,08/31/1988,Manager,Current,1
KN-010-1131,Fadila,Lawal,M,KN-010,12/12/1998,Farmer,Current,1
KN-010-1051,Khadija,Ibrahim,F,KN-010,03/20/1981,Human Resources Specialist,Current,1
EN-003-1069,Ifeoma,Mbah,M,EN-003,08/18/1978,Human Resources Specialist,Current,1
LA-015-1042,Comfort,Ogbu,F,LA-015,8/5/1985,Data Analyst,Current,1
LA-011-1202,Opeyemi,Bolarinwa,M,LA-011,7/5/1988,Data Analyst,Savings,0
KN-006-1174,Lawal,Zainab,M,KN-006,06/15/1999,Health Professional,Current,1
KN-010-1159,Fadila,Maryam,M,KN-010,1/11/1987,Engineer,Current,1
EN-003-1002,Chizoba,Onyejekwe,F,EN-003,09/21/1979,Health Professional,Current,1
KN-007-1012,Amina,Garba,F,KN-007,11/3/1997,Accountant,Savings,0
KN-007-1140,Mariam,Ahmed,F,KN-007,06/25/1995,Health Professional,Savings,1
KN-006-1212,Shehu,Amina,M,KN-006,1/2/1993,Trader,Savings,1
LA-005-1298,Alao,Adebiyi,M,LA-005,8/7/1984,Marketing Executive,Current,1
KN-002-1226,Tijjani,Rabi,F,KN-002,5/10/1985,Trader,Savings,1
RI-009-1038,Collins,Brown,F,RI-009,01/18/1979,Trader,Savings,1
LA-006-1163,Adewale,Adebowale,M,LA-006,8/7/1998,Farmer,Current,1
EN-004-1078,Obinna,Ibe,M,EN-004,12/22/1990,Marketing Executive,Current,1
KN-010-1177,Yakubu,Rabi,F,KN-010,4/6/1989,Health Professional,Current,0
RI-008-1085,Mabel,Amaechi,F,RI-008,10/16/1992,Human Resources Specialist,Savings,1
RI-009-1109,Fidelis,Brown,F,RI-009,01/14/2004,Student,Savings,1
RI-003-1094,Nneoma,Pepple,F,RI-003,10/17/1988,Accountant,Savings,0
RI-007-1083,Nneka,Okocha,F,RI-007,05/19/1983,Trader,Savings,1
FC-001-1013,Abdulsalam,Habiba,M,FC-001,7/6/1995,Health Professional,Current,1
LA-011-1146,Adeola,Adebiyi,F,LA-011,06/17/1986,Accountant,Current,1
LA-010-1012,Aderonke,Adewumi,F,LA-010,11/16/2003,Software Developer,Savings,1
LA-003-1033,Chibueze,Jimoh,F,LA-003,07/13/1997,Health Professional,Current,1
RI-003-1078,Eberechukwu,Peterside,F,RI-003,02/18/1996,Health Professional,Current,1
LA-015-1029,Oluwapemi,Obi,M,LA-015,04/16/1990,Farmer,Savings,1
RI-010-1002,Patricia,Briggs,F,RI-010,11/14/1996,Lawyer,Current,1
EN-002-1038,Chidinma,Onyema,M,EN-002,1/7/1991,Carpenter,Current,0
EN-004-1034,Ikechukwu,Ugwu,F,EN-004,5/1/1996,Marketing Executive,Savings,0
KN-002-1178,Umar,Habiba,M,KN-002,5/2/2000,Trader,Savings,1
LA-013-1035,Victoria,Odumosu,M,LA-013,1/8/1998,Student,Savings,1
KN-008-1137,Rakiya,Danjuma,F,KN-008,12/1/1995,Marketing Executive,Savings,1
EN-003-1079,Ifeoma,Ugwu,M,EN-003,09/21/1983,Data Analyst,Current,1
RI-010-1105,Precious,Ezeani,M,RI-010,9/1/1988,Welder,Current,1
LA-012-1090,Comfort,Obi,M,LA-012,2/12/1999,Human Resources Specialist,Current,0
KN-007-1103,Rukayya,Yakubu,M,KN-007,1/5/1993,Marketing Executive,Current,0
LA-008-1291,Morounkola,Akande,F,LA-008,12/18/2003,Manager,Current,1
LA-014-1176,Oladipo,Adeleke,F,LA-014,6/6/1988,Human Resources Specialist,Savings,1
RI-007-1025,Tari,Ugochukwu,M,RI-007,12/14/1992,Construction Worker,Savings,0
LA-009-1055,Caleb,Ayodele,F,LA-009,07/19/2003,Student,Savings,1
LA-004-1291,Oluwatoyin,Nifemi,F,LA-004,06/23/1985,Health Professional,Current,1
EN-002-1045,Amaka,Okoli,M,EN-002,1/1/1989,Welder,Current,0
KN-010-1206,Fati,Halima,M,KN-010,7/10/1997,Factory Worker,Current,1
KN-001-1120,Abdulaziz,Musa,M,KN-001,10/6/1994,Health Professional,Current,1
LA-001-1191,Lekan,Ige,M,LA-001,10/21/1996,Marketing Executive,Current,1
KN-005-1034,Abdulsalam,Ibrahim,M,KN-005,05/19/1993,Mechanic,Current,0
LA-010-1279,Lola,Ojo,F,LA-010,08/25/2003,Student,Savings,1
LA-006-1255,Oluwaseun,Busari,F,LA-006,08/15/1994,Lawyer,Savings,1
KN-007-1135,Salma,Yusuf,M,KN-007,9/6/2007,Student,Savings,1
RI-003-1029,Kingsley,Briggs,F,RI-003,12/3/2001,Student,Savings,1
KN-002-1172,Garba,Abdulrahman,M,KN-002,03/31/1986,Human Resources Specialist,Current,1
KN-008-1040,Nasiru,Bala,F,KN-008,05/29/2002,Engineer,Savings,1
KN-004-1164,Aisha,Hafsatu,M,KN-004,01/29/2002,Student,Savings,1
LA-012-1069,Ngozi,Okafor,F,LA-012,03/15/1982,Health Professional,Savings,1
KN-004-1105,Suleiman,Ahmed,F,KN-004,08/13/1978,Human Resources Specialist,Savings,1
KN-001-1168,Danladi,Lawal,M,KN-001,8/6/1997,Truck Driver,Current,0
KN-010-1201,Usman,Maryam,M,KN-010,1/4/2003,Trader,Current,0
EN-002-1031,Ozioma,Onyekwere,F,EN-002,05/15/1983,Data Analyst,Savings,0
RI-008-1103,Nneoma,Green,M,RI-008,10/22/1980,Accountant,Savings,1
EN-006-1033,Ogochukwu,Ezeani,F,EN-006,6/2/1990,Accountant,Savings,1
EN-001-1084,Nnamdi,Onyema,M,EN-001,1/11/1986,Truck Driver,Current,1
FC-004-1005,Nneka,Okeke,F,FC-004,08/19/1999,Student,Savings,1
RI-008-1053,Anthony,Eze,M,RI-008,09/24/1993,Accountant,Current,1
FC-004-1016,Ali,Mustapha,M,FC-004,10/5/1994,Manager,Savings,1
LA-009-1105,Adesola,Asalu,M,LA-009,7/1/1981,Carpenter,Savings,0
RI-005-1009,Chidimma,Wobo,F,RI-005,08/17/2003,Engineer,Current,1
RI-006-1090,Esther,Akobo,M,RI-006,06/13/1999,Student,Savings,1
LA-001-1268,Oluwaseun,Oluwapemi,F,LA-001,07/16/2002,Student,Savings,0
EN-002-1065,Ozioma,Okafor,M,EN-002,12/23/1998,Marketing Executive,Savings,1
LA-001-1009,Comfort,Adeyemi,F,LA-001,06/18/2003,Marketing Executive,Savings,1
LA-015-1136,Christian,Eze,F,LA-015,10/22/2003,Student,Savings,1
KN-006-1226,Tijjani,Hafsatu,F,KN-006,01/23/1988,Health Professional,Current,0
KN-005-1037,Abdullahi,Sani,F,KN-005,4/3/2000,Trader,Current,1
RI-010-1072,Victor,Iwuoha,M,RI-010,12/18/2006,Student,Savings,1
RI-008-1060,Ebuka,Okpala,F,RI-008,7/5/1981,Trader,Savings,1
KN-006-1231,Habiba,Haruna,M,KN-006,07/15/1983,Welder,Current,0
RI-006-1077,Kelechi,Okoroafor,F,RI-006,11/17/1981,Lawyer,Savings,1
EN-005-1023,Kelechi,Ezeoke,M,EN-005,06/26/1998,Carpenter,Savings,1
LA-010-1042,Akinbode,Adeola,M,LA-010,11/27/1984,Electrician,Current,0
LA-014-1132,Chikodi,Bankole,M,LA-014,7/2/1988,Farmer,Current,0
EN-003-1033,Ifeoma,Nweke,F,EN-003,6/3/2003,Manager,Current,1
KN-006-1031,Maryam,Sani,F,KN-006,11/6/1983,Health Professional,Savings,1
EN-001-1081,Onyinye,Onyejekwe,F,EN-001,08/31/1989,Engineer,Current,0
LA-007-1055,Celestine,Fajimi,F,LA-007,06/18/1997,Human Resources Specialist,Savings,1
LA-015-1180,Efosa,Adeyemo,F,LA-015,10/1/2008,Student,Savings,1
FC-001-1028,Xaviera,Fatunmise,M,FC-001,04/16/1987,Welder,Savings,1
EN-006-1035,Ikechukwu,Ezeudu,M,EN-006,05/18/1999,Student,Savings,1
LA-006-1148,Olamide,Olumide,F,LA-006,10/27/1995,Marketing Executive,Current,0
LA-002-1109,Chisom,Ude,M,LA-002,02/23/2003,Electrician,Current,1
LA-014-1130,Cornelius,Oluwabukola,F,LA-014,05/21/1989,Health Professional,Current,0
EN-004-1017,Ogechi,Eke,F,EN-004,03/24/1996,Manager,Savings,1
LA-014-1016,Lola,Oluwadara,M,LA-014,10/21/1988,Mechanic,Savings,1
LA-002-1158,Olumide,Akindele,M,LA-002,04/20/1999,Student,Savings,0
EN-006-1049,Nnadike,Ezeudu,F,EN-006,02/24/1991,Lawyer,Savings,1
EN-009-1017,Chijioke,Anyanwu,M,EN-009,10/6/1993,Welder,Savings,1
LA-012-1106,Deborah,Adebiyi,F,LA-012,12/23/1995,Manager,Current,0
LA-003-1192,Chidieze,Aregbesola,M,LA-003,03/31/1988,Electrician,Current,0
KN-010-1158,Rabi,Hauwa,F,KN-010,9/8/2003,Trader,Current,1
LA-003-1258,Ekanem,Quadri,F,LA-003,12/10/1991,Human Resources Specialist,Current,1
EN-003-1060,Chukwudi,Madu,M,EN-003,06/21/1986,Software Developer,Savings,1
EN-006-1042,Chibuzo,Okereke,F,EN-006,08/14/1990,Health Professional,Current,1
LA-007-1059,Adedeji,Uzoh,F,LA-007,10/30/1990,Health Professional,Current,1
RI-005-1061,Ogechi,Chukwu,M,RI-005,3/3/1980,Human Resources Specialist,Current,1
RI-003-1109,Vincent,Chukwu,F,RI-003,06/20/2000,Manager,Current,1
EN-001-1061,Oyinyechi,Ani,F,EN-001,1/7/2000,Student,Savings,1
KN-002-1017,Suleiman,Abubakar,M,KN-002,7/8/1988,Farmer,Current,0
LA-004-1192,Adebayo,Balogun,F,LA-004,09/21/1997,Lawyer,Savings,1
LA-008-1237,Oladayo,Jegede,M,LA-008,6/10/1995,Plumber,Current,0
LA-013-1016,Pamela,Peters,F,LA-013,11/18/1987,Software Developer,Current,1
LA-012-1156,Babajide,Okonkwo,F,LA-012,3/11/1989,Software Developer,Savings,0
KN-004-1197,Nura,Mustapha,F,KN-004,01/26/1982,Health Professional,Savings,1
KN-007-1163,Haruna,Habiba,M,KN-007,6/11/1993,Engineer,Current,1
LA-003-1153,Deji,Nkele,M,LA-003,08/25/1990,Manager,Savings,1
LA-008-1066,Chinenye,Oluwafemi,M,LA-008,2/4/1991,Health Professional,Savings,1
KN-001-1050,Usman,Farouq,M,KN-001,03/27/1982,Mechanic,Current,0
RI-004-1004,Nwakaego,Mbakwe,F,RI-004,05/30/2003,Human Resources Specialist,Savings,1
RI-008-1052,Anayo,Onwuka,F,RI-008,05/31/1992,Lawyer,Current,0
LA-015-1117,Oluwatosin,Davies,M,LA-015,12/9/1982,Truck Driver,Savings,1
LA-001-1225,Austin,Udom,F,LA-001,07/29/1990,Manager,Savings,1
LA-010-1142,Collins,Akinyemi,M,LA-010,04/23/2003,Data Analyst,Savings,1
KN-002-1016,Abdulkadir,Ahmed,M,KN-002,09/20/1996,Lawyer,Current,1
RI-003-1038,Ngozi,Nwadike,M,RI-003,01/14/1989,Human Resources Specialist,Savings,1
KN-003-1124,Haruna,Muhammad,F,KN-003,02/28/1988,Human Resources Specialist,Current,1
KN-008-1022,Zainab,Suleiman,M,KN-008,07/14/1998,Plumber,Savings,1
RI-007-1022,Emmanuel,Akobo,M,RI-007,08/17/1981,Manager,Savings,1
FC-004-1014,Ruqayya,Aisha,F,FC-004,11/14/1995,Engineer,Current,1
LA-007-1004,Anthonia,Ibe,F,LA-007,9/4/2001,Student,Savings,1
EN-007-1012,Ikenna,Amaefule,M,EN-007,1/1/1987,Manager,Current,1
EN-009-1054,Nneka,Ojukwu,M,EN-009,12/14/1989,Accountant,Current,1
RI-006-1009,Okezie,Okoro,M,RI-006,05/24/1991,Electrician,Current,1
LA-014-1199,Damilola,Bolarinwa,F,LA-014,4/4/1997,Data Analyst,Savings,1
LA-007-1206,Dickson,Oluwaseun,F,LA-007,7/4/1988,Software Developer,Savings,1
EN-005-1046,Obiageli,Mbadiwe,F,EN-005,06/17/1982,Accountant,Current,1
EN-009-1025,Oluchi,Nwosu,F,EN-009,6/8/1994,Lawyer,Current,1
EN-006-1047,Ifeanyi,Nwosu,F,EN-006,2/1/2003,Student,Savings,1
LA-008-1064,Nkechi,Oluwasegun,M,LA-008,2/11/1997,Farmer,Current,1
LA-001-1284,Charles,Adekunle,M,LA-001,02/19/1996,Electrician,Current,1
EN-001-1039,Oluoma,Okafor,F,EN-001,1/4/1999,Health Professional,Current,1
KN-006-1186,Lawal,Habiba,F,KN-006,04/17/1991,Health Professional,Savings,1
LA-008-1211,Hakeem,Alade,M,LA-008,09/18/1984,Lawyer,Current,1
FC-002-1043,Christopher,Busari,M,FC-002,6/5/2001,Plumber,Current,1
EN-007-1107,Nkechi,Okwuosa,F,EN-007,02/14/2001,Student,Savings,0
KN-010-1139,Khadija,Ahmad,M,KN-010,8/3/2000,Student,Savings,1
EN-005-1053,Nnamdi,Njoku,F,EN-005,04/15/1999,Student,Savings,0
KN-001-1134,Halima,Sadiya,M,KN-001,9/3/2002,Farmer,Current,1
EN-005-1066,Chidiebere,Ezeani,M,EN-005,3/2/1995,Mechanic,Savings,1
EN-004-1066,Ikemefuna,Nwankwo,M,EN-004,11/16/2000,Engineer,Savings,1
LA-012-1086,Ekele,Adekoya,F,LA-012,9/11/2000,Student,Savings,1
KN-005-1033,Tijjani,Hassan,M,KN-005,05/13/1988,Factory Worker,Current,0
KN-005-1152,Musa,Abdulsalam,F,KN-005,7/3/1997,Health Professional,Current,1
LA-011-1057,Rasheed,Abiola,F,LA-011,12/4/1981,Health Professional,Savings,1
KN-006-1095,Yusuf,Farouq,M,KN-006,12/12/2002,Accountant,Current,1
EN-005-1062,Nkemjika,Igwe,M,EN-005,07/30/1995,Farmer,Current,1
KN-002-1108,Musa,Farouq,F,KN-002,9/2/1986,Trader,Current,1
KN-003-1197,Shehu,Maryam,F,KN-003,01/27/2003,Lawyer,Savings,1
KN-006-1001,Garba,Musa,M,KN-006,4/9/2000,Mechanic,Current,1
KN-002-1211,Zainab,Ismaila,F,KN-002,12/24/2002,Health Professional,Savings,1
LA-009-1177,Bolanle,Adebisi,M,LA-009,2/1/1993,Electrician,Current,1
EN-009-1034,Amarachi,Okoye,F,EN-009,02/21/1994,Accountant,Current,0
RI-007-1001,Obinna,Aguocha,M,RI-007,02/21/1997,Mechanic,Current,1
LA-007-1193,Ifeoluwa,Adetayo,M,LA-007,07/20/1989,Carpenter,Current,1
KN-004-1051,Firdausi,Bello,F,KN-004,11/26/1987,Lawyer,Savings,0
RI-008-1080,Amarachi,Peterside,M,RI-008,7/10/1984,Accountant,Current,1
KN-001-1029,Yusuf,Ahmad,F,KN-001,11/25/1987,Trader,Current,0
EN-002-1034,Ugochukwu,Nwafor,F,EN-002,06/24/1997,Health Professional,Current,0
RI-004-1060,Ebubechukwu,Aluko,M,RI-004,05/29/1983,Lawyer,Current,1
LA-012-1077,Chidiebube,Oguntade,F,LA-012,09/22/2002,Student,Savings,1
KN-004-1100,Mustapha,Ali,M,KN-004,01/26/1993,Plumber,Savings,1
KN-002-1171,Yusuf,Shehu,M,KN-002,12/11/1986,Factory Worker,Savings,0
LA-006-1273,Oluwakemi,Adeyemi,M,LA-006,05/25/1996,Construction Worker,Savings,1
RI-006-1078,Blessing,Adeolu,M,RI-006,10/21/1985,Plumber,Savings,1
EN-003-1089,Adaora,Nnamani,F,EN-003,02/15/1994,Health Professional,Savings,0
LA-010-1033,Afolabi,Nifemi,F,LA-010,12/28/1998,Student,Savings,1
EN-005-1039,Ikenna,Nwankwo,F,EN-005,03/16/1983,Manager,Current,1
EN-008-1008,Ifeoma,Ekezie,F,EN-008,08/17/2003,Student,Savings,1
KN-005-1042,Habiba,Mohammed,F,KN-005,11/14/1991,Health Professional,Current,1
FC-002-1010,Ayomide,Balogun,M,FC-002,05/21/1996,Welder,Savings,1
LA-007-1115,Chidimma,Adebayo,F,LA-007,03/23/2002,Software Developer,Current,1
KN-006-1013,Hauwa,Abubakar,F,KN-006,07/13/1997,Trader,Current,0
KN-002-1101,Zainab,Umaru,F,KN-002,7/11/1988,Marketing Executive,Current,1
RI-005-1042,Nwakaego,Eze,M,RI-005,08/18/1999,Student,Savings,1
LA-004-1259,Ekene,Egbule,M,LA-004,05/31/1988,Manager,Savings,0
LA-006-1228,Chukwudi,Aregbesola,M,LA-006,11/24/2000,Student,Savings,1
RI-007-1101,Fidelis,Eke,M,RI-007,6/4/1991,Farmer,Current,1
EN-003-1053,Chikaodi,Eke,M,EN-003,09/15/1987,Factory Worker,Savings,0
LA-008-1275,Chinelo,Eze,M,LA-008,07/28/1995,Data Analyst,Savings,1
EN-005-1075,Ozioma,Okeke,M,EN-005,7/11/1996,Truck Driver,Savings,1
FC-003-1001,Adetokunbo,Adegbemiro,M,FC-003,03/18/1995,Health Professional,Savings,1
RI-005-1007,Ugochukwu,Nwadike,M,RI-005,12/24/2003,Student,Savings,0
LA-010-1233,Bernadine,Okoh,F,LA-010,4/3/2003,Software Developer,Current,1
RI-008-1003,Daniel,Amadi,M,RI-008,07/31/1995,Manager,Current,1
RI-008-1002,Victor,Ogbonda,M,RI-008,04/22/1988,Welder,Savings,1
EN-006-1086,Chisom,Okolie,F,EN-006,06/21/1999,Engineer,Current,1
LA-008-1053,Morounranti,Yusuf,F,LA-008,11/19/1988,Software Developer,Savings,1
LA-013-1136,Adenike,Iyanda,F,LA-013,12/24/1990,Manager,Current,0
LA-014-1270,Ayodele,Eze,F,LA-014,10/28/1988,Software Developer,Savings,1
FC-001-1025,Shehu,Habiba,F,FC-001,08/25/1997,Trader,Savings,1
RI-006-1066,Oluwaseyi,Amadi,F,RI-006,1/4/1989,Human Resources Specialist,Savings,1
EN-006-1022,Obiageli,Okolie,F,EN-006,01/27/1978,Data Analyst,Current,1
LA-003-1176,Daniel,Okpara,M,LA-003,08/13/2000,Factory Worker,Current,1
RI-003-1082,Adaobi,Akpobari,F,RI-003,04/25/1988,Accountant,Savings,1
KN-009-1180,Yusuf,Salisu,F,KN-009,05/17/2002,Marketing Executive,Savings,1
LA-015-1273,Caleb,Gbolahan,M,LA-015,05/19/1994,Lawyer,Current,1
RI-004-1053,Michael,Onwuka,F,RI-004,09/24/1992,Health Professional,Savings,1
KN-004-1122,Bello,Usman,M,KN-004,11/5/1998,Human Resources Specialist,Current,1
RI-003-1055,Eze,Brown,M,RI-003,05/13/1985,Engineer,Savings,1
LA-009-1016,Damilola,Oluwaseun,M,LA-009,3/10/2004,Student,Savings,1
RI-001-1123,Nwakaego,Briggs,F,RI-001,05/21/1980,Software Developer,Current,1
KN-006-1190,Abdulaziz,Yakubu,M,KN-006,3/10/1994,Accountant,Savings,1
LA-004-1210,Alaba,Balogun,M,LA-004,06/14/1986,Lawyer,Savings,1
EN-003-1024,Chigozie,Obi,M,EN-003,05/13/1999,Student,Savings,1
EN-001-1066,Uchenna,Anyanwu,F,EN-001,6/7/1991,Software Developer,Savings,1
EN-002-1060,Adaeze,Chukwuma,F,EN-002,05/13/1989,Engineer,Current,1
RI-006-1022,Anayo,Akobo,M,RI-006,9/5/1992,Factory Worker,Current,1
LA-003-1066,Ebuka,Benson,M,LA-003,4/2/1987,Data Analyst,Savings,1
LA-008-1160,Amoke,Akande,F,LA-008,10/23/2003,Student,Savings,1
RI-009-1013,Oladapo,Akintoye,M,RI-009,9/12/1992,Engineer,Current,0
RI-007-1015,Tonia,Okon,F,RI-007,04/30/1996,Lawyer,Savings,1
LA-006-1270,Adebisi,Nnamdi,M,LA-006,4/7/1978,Electrician,Savings,1
LA-005-1155,Damilare,Bello,M,LA-005,08/20/1987,Accountant,Savings,1
FC-003-1007,Ayomide,Adebayo,M,FC-003,01/21/1995,Manager,Current,0
LA-013-1167,Celestine,Akindele,M,LA-013,3/5/1998,Factory Worker,Savings,1
KN-008-1063,Abdullahi,Adamu,F,KN-008,03/28/1995,Human Resources Specialist,Savings,1
RI-004-1049,Chiamaka,Pepple,F,RI-004,01/14/2003,Student,Savings,1
LA-002-1224,Ali,Adeyemo,M,LA-002,09/27/1988,Welder,Savings,1
RI-010-1015,Onyinyechi,Wobo,F,RI-010,1/4/1982,Lawyer,Current,0
LA-010-1268,Omololu,Oladipo,F,LA-010,11/5/1985,Lawyer,Current,1
KN-004-1010,Mariam,Hassan,F,KN-004,09/14/1995,Human Resources Specialist,Current,0
LA-015-1089,Oluwaseun,Okonkwo,M,LA-015,03/25/1995,Health Professional,Current,1
LA-005-1208,Chika,Fatunmise,M,LA-005,10/22/1980,Lawyer,Current,1
KN-008-1032,Shehu,Garba,M,KN-008,06/15/1993,Farmer,Savings,1
EN-001-1078,Oluchi,Orji,M,EN-001,03/14/2002,Plumber,Savings,1
RI-007-1063,Chiamaka,Amaechi,M,RI-007,08/31/1995,Construction Worker,Current,1
KN-005-1075,Rukayat,Ahmad,M,KN-005,11/4/1983,Farmer,Current,1
LA-005-1194,Bolaji,Adenuga,M,LA-005,4/2/1981,Software Developer,Savings,1
KN-005-1011,Amina,Abdu,M,KN-005,12/12/1990,Welder,Savings,1
